run_name,species_code,common_name,season,region,start_year,end_year,start_date,end_date,rsquared,beta0
labwoo_resident,labwoo,Ladder-backed Woodpecker,resident,north_america,2007,2021,01-11,03-22,0.895244051536203,-0.13133555767853936
laplon_nonbreeding,laplon,Lapland Longspur,nonbreeding,north_america,2007,2020,11-30,01-25,0.7521000809026192,0.16570798797194808
larspa_breeding,larspa,Lark Sparrow,breeding,north_america,2007,2021,05-31,07-06,0.8845877123986111,0.18212610117079983
laugul_breeding,laugul,Laughing Gull,breeding,north_america,2007,2021,05-10,06-28,0.6934357143343273,0.33833218838640144
lawgol_breeding,lawgol,Lawrence's Goldfinch,breeding,north_america,2007,2021,06-07,06-28,0.7308290361582274,0.09460961863459988
lazbun_breeding,lazbun,Lazuli Bunting,breeding,north_america,2007,2021,06-14,07-13,0.9070010762430472,0.02034041189891168
lbbgul_nonbreeding,lbbgul,Lesser Black-backed Gull,nonbreeding,north_america,2007,2020,12-21,03-15,0.5271350537577043,1.016913301080154
leabit_breeding,leabit,Least Bittern,breeding,north_america,2007,2021,06-07,07-20,0.8280656958247942,-0.06364448240177603
leafly_breeding,leafly,Least Flycatcher,breeding,north_america,2007,2021,06-21,07-13,0.8305151194594804,0.11428713374251696
leagre_resident,leagre,Least Grebe,resident,north_america,2007,2021,05-03,05-31,0.6160589874785627,0.2493836289997171
leasan_nonbreeding,leasan,Least Sandpiper,nonbreeding,north_america,2007,2021,01-04,02-15,0.7842787574550614,-0.17553761214142852
leater1_breeding,leater1,Least Tern,breeding,north_america,2007,2021,05-31,06-28,0.7830695009170608,0.6061100961228787
lecthr_resident,lecthr,LeConte's Thrasher,resident,north_america,2007,2021,01-11,03-01,0.5481730884144991,-0.06326826864822468
lesgol_breeding,lesgol,Lesser Goldfinch,breeding,north_america,2007,2021,06-07,07-13,0.9265493880772826,-0.11772371021979484
lesnig_breeding,lesnig,Lesser Nighthawk,breeding,north_america,2007,2021,05-24,08-03,0.7543904069851746,0.9141737597049324
lessca_nonbreeding,lessca,Lesser Scaup,nonbreeding,north_america,2007,2020,12-21,01-18,0.7207173988413318,-2.915062790396532e-4
lewwoo_breeding,lewwoo,Lewis's Woodpecker,breeding,north_america,2007,2021,05-31,07-06,0.7620045586753419,0.5395802622494222
libher_breeding,libher,Little Blue Heron,breeding,north_america,2007,2021,06-07,07-06,0.7863905492515771,-0.1516539214716295
limpki_resident,limpki,Limpkin,resident,north_america,2007,2021,01-11,03-15,0.8342833206760282,0.0945950420160773
linspa_breeding,linspa,Lincoln's Sparrow,breeding,north_america,2007,2021,06-28,07-27,0.8100283789745415,-0.1181254562557608
lipcor1_resident,lipcor1,Little Pied Cormorant,resident,new_zealand,2007,2021,01-04,12-28,0.8440244782734303,-0.0347688873379279
lobcur_breeding,lobcur,Long-billed Curlew,breeding,north_america,2007,2021,05-24,06-14,0.6993675849346037,0.11861823843025296
lobdow_nonbreeding,lobdow,Long-billed Dowitcher,nonbreeding,north_america,2007,2021,01-04,01-25,0.7602654779752889,0.07454879243701343
lobthr_resident,lobthr,Long-billed Thrasher,resident,north_america,2007,2021,03-01,05-17,0.8593262854913227,0.2768317691121487
loeowl_nonbreeding,loeowl,Long-eared Owl,nonbreeding,north_america,2007,2020,12-21,02-08,0.8120577890629872,0.5118314749045205
logshr_breeding,logshr,Loggerhead Shrike,breeding,north_america,2007,2021,05-24,06-14,0.8141062131840895,0.12865443411997515
lotman1_resident,lotman1,Long-tailed Manakin,resident,central_america,2007,2021,01-04,12-28,0.7499235815242711,0.6955940523961109
lotshr1_nonbreeding,lotshr1,Long-tailed Shrike,nonbreeding,india,2007,2020,12-07,02-01,0.8668324664934547,0.3359037667068367
louwat_breeding,louwat,Louisiana Waterthrush,breeding,north_america,2007,2021,05-24,06-14,0.9033064333485494,0.35971749080066784
lucwar_breeding,lucwar,Lucy's Warbler,breeding,north_america,2007,2021,05-10,07-06,0.8302447970683735,-0.528672383989497
macwar_breeding,macwar,MacGillivray's Warbler,breeding,north_america,2007,2021,06-21,07-20,0.8820601435380637,-0.06266351529466935
magfri_breeding,magfri,Magnificent Frigatebird,breeding,north_america,2007,2021,05-31,08-03,0.7010496165274159,-0.387770038768193
maghum1_breeding,maghum1,Rivoli's Hummingbird,breeding,north_america,2007,2021,05-31,07-06,0.7219469967611802,-0.8472680895341911
magrob_resident,magrob,Oriental Magpie-Robin,resident,india,2007,2021,01-04,12-28,0.9421612630605348,0.2991276982098535
magwar_breeding,magwar,Magnolia Warbler,breeding,north_america,2007,2021,06-14,07-20,0.7605895484012145,0.398404345049597
mallar3_breeding,mallar3,Mallard,breeding,north_america,2007,2021,06-07,07-27,0.858585002934641,-0.31441038482216793
mancuc_resident,mancuc,Mangrove Cuckoo,resident,north_america,2007,2021,04-05,05-17,0.7409233625635707,0.2567855432320358
marmur_resident,marmur,Marbled Murrelet,resident,north_america,2007,2020,12-14,02-15,0.5866957445400899,0.7434941160889947
marwre_breeding,marwre,Marsh Wren,breeding,north_america,2007,2021,06-21,07-13,0.926341051622392,-0.02265215355043829
merlin_nonbreeding,merlin,Merlin,nonbreeding,north_america,2007,2020,12-07,02-22,0.9166277079301371,-0.06286388695234556
mewgul2_nonbreeding,mewgul2,Short-billed Gull,nonbreeding,north_america,2007,2020,12-14,03-01,0.8171770123490991,0.06917707548480734
mexduc_resident,mexduc,Mexican Duck,resident,north_america,2007,2021,01-04,12-28,0.7957553956601466,-0.1659619670316985
mexjay4_resident,mexjay4,Mexican Jay,resident,north_america,2007,2021,02-15,05-10,0.9006653056185324,-0.6509170450896719
miskit_breeding,miskit,Mississippi Kite,breeding,north_america,2007,2021,06-07,08-03,0.8524769463552009,-0.18841798076641192
monpar_resident,monpar,Monk Parakeet,resident,north_america,2007,2021,10-26,11-30,0.870994732373187,-0.0623904273352568
motduc_resident,motduc,Mottled Duck,resident,north_america,2007,2021,02-22,04-19,0.9023091359948412,0.03234748553230412
moublu_breeding,moublu,Mountain Bluebird,breeding,north_america,2007,2021,05-03,06-07,0.8880832464982348,0.2921259694002736
mouchi_resident,mouchi,Mountain Chickadee,resident,north_america,2007,2021,02-01,03-15,0.9027573811430616,-0.2902936871874218
moudov_breeding,moudov,Mourning Dove,breeding,north_america,2007,2021,05-24,07-06,0.931973205938668,-0.03573253163512722
mouqua_resident,mouqua,Mountain Quail,resident,north_america,2007,2021,03-01,05-24,0.789092230922665,-1.0083454026659608
mouwar_breeding,mouwar,Mourning Warbler,breeding,north_america,2007,2021,06-21,07-27,0.7698083342544462,0.05977641019089579
musduc_resident,musduc,Muscovy Duck,resident,north_america,2007,2021,05-03,05-31,0.744656870487135,0.6924153577325226
mutswa_breeding,mutswa,Mute Swan,breeding,north_america,2007,2021,03-22,06-14,0.812802277665343,0.08941910644481016
naswar_breeding,naswar,Nashville Warbler,breeding,north_america,2007,2021,06-21,07-13,0.8166755967728286,0.25103321848370386
neocor_resident,neocor,Neotropic Cormorant,resident,north_america,2007,2021,05-03,06-14,0.7588090387922025,0.2668722979316834
nezbel1_resident,nezbel1,New Zealand Bellbird,resident,new_zealand,2007,2021,01-04,12-28,0.8499207945200699,-0.5301622989219991
nezfan1_resident,nezfan1,New Zealand Fantail,resident,new_zealand,2007,2021,01-04,12-28,0.9118331959294006,0.01107200972149986
nezpig2_resident,nezpig2,New Zealand Pigeon,resident,new_zealand,2007,2021,01-04,12-28,0.8596726556424495,0.36488070019273694
nobtyr_breeding,nobtyr,Northern Beardless-Tyrannulet,breeding,north_america,2007,2021,04-05,09-14,0.8696612170683401,-0.1813739267281993
nopowl_resident,nopowl,Northern Pygmy-Owl,resident,north_america,2007,2021,02-15,04-05,0.8440086201445678,0.10235691938771176
norbob_resident,norbob,Northern Bobwhite,resident,north_america,2007,2021,04-05,06-28,0.8721298346294727,0.129497400594092
norcar_resident,norcar,Northern Cardinal,resident,north_america,2007,2021,03-01,04-26,0.9499755677153786,-0.1868615055818207
noremt1_resident,noremt1,Northern Emerald-Toucanet,resident,central_america,2007,2021,01-04,12-28,0.7651879808355084,0.7844065213904521
norfli_breeding,norfli,Northern Flicker,breeding,north_america,2007,2021,06-07,07-06,0.923289216731484,-0.4715063607301102
norgos_nonbreeding,norgos,Northern Goshawk,nonbreeding,north_america,2007,2020,12-21,01-18,0.8059354825678364,0.387264643371737
norhar2_nonbreeding,norhar2,Northern Harrier,nonbreeding,north_america,2007,2020,12-28,02-01,0.8959557473817725,-0.02786028173540427
norjac_resident,norjac,Northern Jacana,resident,central_america,2007,2021,01-04,12-28,0.7812966969523517,-0.20675323106462484
normoc_breeding,normoc,Northern Mockingbird,breeding,north_america,2007,2021,06-14,07-27,0.9373370361086376,-0.26537768380230786
norpar_breeding,norpar,Northern Parula,breeding,north_america,2007,2021,06-21,07-27,0.8327422762176151,0.09376140180950096
norpin_nonbreeding,norpin,Northern Pintail,nonbreeding,north_america,2007,2020,12-21,01-18,0.7684730333815206,0.062554531341501185
norsho_nonbreeding,norsho,Northern Shoveler,nonbreeding,north_america,2007,2020,12-28,01-25,0.7979325313595976,-0.04201233444919795
norshr4_nonbreeding,norshr4,Northern Shrike,nonbreeding,north_america,2007,2020,11-30,01-25,0.9023450141952644,0.13028622369120513
norwat_breeding,norwat,Northern Waterthrush,breeding,north_america,2007,2021,06-14,07-13,0.785416841860288,0.6179461473421138
nrwswa_breeding,nrwswa,Northern Rough-winged Swallow,breeding,north_america,2007,2021,05-24,07-06,0.930978436802058,0.01612920334648187
nutman_resident,nutman,Scaly-breasted Munia,resident,north_america,2007,2021,02-08,03-29,0.8121951835668314,-0.42084372978117346
nutwoo_resident,nutwoo,Nuttall's Woodpecker,resident,north_america,2007,2021,03-01,05-03,0.93634470807707,0.15728202292724677
oaktit_resident,oaktit,Oak Titmouse,resident,north_america,2007,2021,04-05,05-24,0.925622136722317,-0.15378402968231553
oashum1_resident,oashum1,Oasis Hummingbird,resident,south_america,2007,2021,01-04,12-28,0.8245069826658536,-0.975144487476124
ocetur1_resident,ocetur1,Ocellated Turkey,resident,central_america,2007,2021,01-04,12-28,0.6529723922417499,2.071120923227441
olispa_resident,olispa,Olive Sparrow,resident,north_america,2007,2021,04-05,05-31,0.8862077172572593,-0.31748120209106606
oliwar_resident,oliwar,Olive Warbler,resident,north_america,2007,2021,03-15,05-10,0.697560670660713,-0.6775172402989004
olsfly_breeding,olsfly,Olive-sided Flycatcher,breeding,north_america,2007,2021,06-28,07-20,0.7870823998091196,0.2085248031616219
orbspa1_resident,orbspa1,Orange-billed Sparrow,resident,latin_america,2007,2021,01-04,12-28,0.8499462339675019,-0.04368735835520101
orcori_breeding,orcori,Orchard Oriole,breeding,north_america,2007,2021,05-31,06-28,0.9337682046013368,-0.00999063250302548
orcwar_breeding,orcwar,Orange-crowned Warbler,breeding,north_america,2007,2021,06-21,07-06,0.7895363686562623,-0.2014162470374131
orfpar_resident,orfpar,Orange-fronted Parakeet,resident,central_america,2007,2021,01-04,12-28,0.8429673174780898,-0.1108646612645688
osprey_breeding,osprey,Osprey,breeding,north_america,2007,2021,06-14,07-13,0.8989384213328913,-0.1905339732755671
ovenbi1_breeding,ovenbi1,Ovenbird,breeding,north_america,2007,2021,06-14,07-13,0.8320405897186727,0.09964409891188426
pacloo_nonbreeding,pacloo,Pacific Loon,nonbreeding,north_america,2007,2020,12-28,02-22,0.49578198310929694,0.21463014280721643
pacwre1_breeding,pacwre1,Pacific Wren,breeding,north_america,2007,2021,05-10,06-21,0.7818313078029715,0.0287756668355166
paibun_breeding,paibun,Painted Bunting,breeding,north_america,2007,2021,05-31,07-06,0.8977894600613698,-0.2627459390409705
paired_breeding,paired,Painted Redstart,breeding,north_america,2007,2021,05-17,07-20,0.8441825379806334,-0.3554941625623678
palwar_nonbreeding,palwar,Palm Warbler,nonbreeding,north_america,2007,2020,12-28,02-22,0.7796394028211076,0.4247947977887455
pasfly_breeding,pasfly,Pacific-slope Flycatcher,breeding,north_america,2007,2021,07-06,07-13,0.7879245849060912,-0.760984682578112
pelcor_resident,pelcor,Pelagic Cormorant,resident,north_america,2007,2020,12-07,02-08,0.804219953959859,-0.6981759699005283
perfal_breeding,perfal,Peregrine Falcon,breeding,north_america,2007,2021,06-14,07-13,0.836321226479639,-0.3225679392414573
phaino_resident,phaino,Phainopepla,resident,north_america,2007,2021,02-01,03-29,0.8489294572195397,0.38137134728281424
pibgre_breeding,pibgre,Pied-billed Grebe,breeding,north_america,2007,2021,05-31,06-28,0.9172078779821085,0.2486998951591908
piekin1_resident,piekin1,Pied Kingfisher,resident,india,2007,2021,01-04,12-28,0.8958147475694387,0.2302724471893408
piggui_breeding,piggui,Pigeon Guillemot,breeding,north_america,2007,2021,04-12,06-28,0.5996023984520111,0.3112093428808905
pilwoo_resident,pilwoo,Pileated Woodpecker,resident,north_america,2007,2021,03-15,05-03,0.9026574102892192,-0.20853539033368457
pingro_nonbreeding,pingro,Pine Grosbeak,nonbreeding,north_america,2007,2020,12-28,02-01,0.8679350733353756,-0.04391341019300426
pinjay_resident,pinjay,Pinyon Jay,resident,north_america,2007,2021,04-05,06-07,0.7762573506301592,0.02618520180806226
pinsis_nonbreeding,pinsis,Pine Siskin,nonbreeding,north_america,2007,2020,12-14,02-22,0.894856311531653,0.00235985725873209
pinwar_breeding,pinwar,Pine Warbler,breeding,north_america,2007,2021,05-31,08-10,0.8805488686680464,-0.13140025933585217
pipplo_breeding,pipplo,Piping Plover,breeding,north_america,2007,2021,05-31,06-21,0.8555003945176862,0.39743472105007177
placha_resident,placha,Plain Chachalaca,resident,north_america,2007,2021,02-01,03-29,0.8293938688811415,-0.17524113927513357
plsvir_breeding,plsvir,Plumbeous Vireo,breeding,north_america,2007,2021,06-14,08-10,0.9138769556679844,-0.01850364265568227
prafal_nonbreeding,prafal,Prairie Falcon,nonbreeding,north_america,2007,2020,11-30,02-15,0.8538328875789682,0.6309004624306424
prawar_breeding,prawar,Prairie Warbler,breeding,north_america,2007,2021,05-31,07-06,0.8706075745273988,-0.00892583288232829
prowar_breeding,prowar,Prothonotary Warbler,breeding,north_america,2007,2021,05-17,06-21,0.8791827025367285,-0.1655343014346948
purfin_breeding,purfin,Purple Finch,breeding,north_america,2007,2021,05-31,07-06,0.8856149637128653,-0.23390798894525164
purgal2_breeding,purgal2,Purple Gallinule,breeding,north_america,2007,2021,05-10,08-24,0.7884010906930151,0.20164994407523665
purmar_breeding,purmar,Purple Martin,breeding,north_america,2007,2021,05-24,06-14,0.9170123059997696,-0.3675238942510351
pursan_nonbreeding,pursan,Purple Sandpiper,nonbreeding,north_america,2007,2021,01-11,03-08,0.6570086546584214,0.1585521760230698
purswa3_resident,purswa3,Gray-headed Swamphen,resident,north_america,2007,2021,02-08,04-26,0.4492746191495019,-0.6490267882105717
pygnut_resident,pygnut,Pygmy Nuthatch,resident,north_america,2007,2021,02-22,04-12,0.8672263440111211,-0.22466109485626143
pyrrhu_resident,pyrrhu,Pyrrhuloxia,resident,north_america,2007,2021,02-01,04-05,0.8487340752721463,0.08314554487594135
rebmer_nonbreeding,rebmer,Red-breasted Merganser,nonbreeding,north_america,2007,2020,12-21,01-18,0.7080253906849564,-0.3671826646296591
rebnut_breeding,rebnut,Red-breasted Nuthatch,breeding,north_america,2007,2021,06-07,07-20,0.8912183006624608,-0.35001082481098017
rebpig1_resident,rebpig1,Red-billed Pigeon,resident,north_america,2007,2021,02-08,04-05,0.8493118126633022,-0.0060805229352863
rebsap_breeding,rebsap,Red-breasted Sapsucker,breeding,north_america,2007,2021,04-26,06-28,0.8630627092733159,0.4915458826515689
rebwoo_resident,rebwoo,Red-bellied Woodpecker,resident,north_america,2007,2021,03-01,04-19,0.9525947565928206,-0.2157015360957709
redcro_breeding,redcro,Red Crossbill,breeding,north_america,2007,2021,05-03,07-27,0.8303966601468031,0.03004498128387602
redegr_resident,redegr,Reddish Egret,resident,north_america,2007,2021,04-12,05-31,0.7394113941921314,0.3517615514385194
redhea_breeding,redhea,Redhead,breeding,north_america,2007,2021,05-31,07-06,0.8529720259963098,0.04279181434902694
redkno_nonbreeding,redkno,Red Knot,nonbreeding,north_america,2007,2020,12-14,03-15,0.643269382817546,1.1017247158605417
reevir1_breeding,reevir1,Red-eyed Vireo,breeding,north_america,2007,2021,06-14,07-20,0.9006877087639134,-0.07178474034126896
refwar_breeding,refwar,Red-faced Warbler,breeding,north_america,2007,2021,05-17,07-13,0.685499884503359,-0.07033801086584461
rehwoo_breeding,rehwoo,Red-headed Woodpecker,breeding,north_america,2007,2021,06-07,07-06,0.9156078527568134,-0.08139425039717253
rengre_nonbreeding,rengre,Red-necked Grebe,nonbreeding,north_america,2007,2021,01-04,03-01,0.7118681336033202,0.46042696377570297
rensap_breeding,rensap,Red-naped Sapsucker,breeding,north_america,2007,2021,06-07,08-03,0.8663285917765794,0.1044732101920333
reshaw_breeding,reshaw,Red-shouldered Hawk,breeding,north_america,2007,2021,05-10,07-20,0.8557403856542265,-0.01392326513412669
rethaw_breeding,rethaw,Red-tailed Hawk,breeding,north_america,2007,2021,05-17,08-03,0.9287167600350164,-0.01101942685318987
retloo_nonbreeding,retloo,Red-throated Loon,nonbreeding,north_america,2007,2021,01-11,02-22,0.5546657076418523,0.5707140800991157
rewbla_breeding,rewbla,Red-winged Blackbird,breeding,north_america,2007,2021,05-24,07-06,0.9324117097183426,-0.06340613586394254
ribgul_nonbreeding,ribgul,Ring-billed Gull,nonbreeding,north_america,2007,2020,12-21,02-01,0.7486697343549109,0.06422512823275141
rinduc_nonbreeding,rinduc,Ring-necked Duck,nonbreeding,north_america,2007,2020,12-21,01-18,0.8573255390494088,-0.07052196090701843
rinkin1_resident,rinkin1,Ringed Kingfisher,resident,north_america,2007,2021,02-08,05-03,0.8421577919130329,-0.3825589428984105
rinphe_resident,rinphe,Ring-necked/Green Pheasant,resident,north_america,2007,2021,03-29,05-17,0.8818888888662085,0.3434968370898452
robgro_breeding,robgro,Rose-breasted Grosbeak,breeding,north_america,2007,2021,06-21,07-27,0.855680955378679,0.2951421419550365
rocpig_resident,rocpig,Rock Pigeon,resident,north_america,2007,2021,04-19,06-21,0.9256486410529589,-0.18115162348603245
rocwre_breeding,rocwre,Rock Wren,breeding,north_america,2007,2021,06-07,08-10,0.8617937799401169,0.10157898115348532
rolhaw_nonbreeding,rolhaw,Rough-legged Hawk,nonbreeding,north_america,2007,2020,12-07,01-25,0.8542542101810332,0.5811486891383718
rosspo1_breeding,rosspo1,Roseate Spoonbill,breeding,north_america,2007,2021,04-12,05-17,0.749109259603343,0.19398473514553627
rotbec_breeding,rotbec,Rose-throated Becard,breeding,north_america,2007,2021,05-10,09-28,0.8369765329316021,0.00865902175464122
royter1_breeding,royter1,Royal Tern,breeding,north_america,2007,2021,05-17,07-06,0.6797059278298913,0.6633948161727325
rthhum_breeding,rthhum,Ruby-throated Hummingbird,breeding,north_america,2007,2021,06-07,07-13,0.8965914170367065,-0.1833440669732247
rubwre1_resident,rubwre1,Rufous-breasted Wren,resident,latin_america,2007,2021,01-04,12-28,0.8601248523193509,0.03828810347584074
ruckin_nonbreeding,ruckin,Ruby-crowned Kinglet,nonbreeding,north_america,2007,2020,12-21,01-25,0.905214967779042,-0.4934237749161106
rucspa_resident,rucspa,Rufous-crowned Sparrow,resident,north_america,2007,2021,03-08,05-17,0.8656886977867471,-0.22183998931793536
rucspa1_resident,rucspa1,Rufous-collared Sparrow,resident,latin_america,2007,2021,01-04,12-28,0.9199742879770548,-0.12101751156761538
rucwar4_resident,rucwar4,Chestnut-capped Warbler,resident,latin_america,2007,2021,01-04,12-28,0.7972072703893428,-0.3237030567068933
rudduc_breeding,rudduc,Ruddy Duck,breeding,north_america,2007,2021,05-31,07-13,0.8034663613276519,0.13007117718050515
rudtur_nonbreeding,rudtur,Ruddy Turnstone,nonbreeding,north_america,2007,2020,11-16,03-22,0.9300704222616928,0.1974996673746331
rudwoo1_resident,rudwoo1,Ruddy Woodcreeper,resident,latin_america,2007,2021,01-04,12-28,0.6804607911376782,0.6989691072744945
rufgro_resident,rufgro,Ruffed Grouse,resident,north_america,2007,2021,04-05,05-24,0.8814204213935025,-0.1806019522580024
rufhum_breeding,rufhum,Rufous Hummingbird,breeding,north_america,2007,2021,05-24,06-14,0.8295856969150248,0.16724154693854315
rusbla_nonbreeding,rusbla,Rusty Blackbird,nonbreeding,north_america,2007,2020,12-21,01-25,0.849229270734838,0.2782886832259486
